#F1D: fneg nsamples: 250
#x,y
0.000000,1.041650
0.440000,1.042128
0.880000,1.042607
1.320000,1.043085
1.760000,1.043564
2.200000,1.044042
2.640000,1.044521
3.080000,1.044999
3.520000,1.045478
3.960000,1.045956
4.400000,1.046435
4.840000,1.046913
5.280000,1.047392
5.720000,1.047870
6.160000,1.048349
6.600000,1.048827
7.040000,1.049306
7.480000,1.049784
7.920000,1.050263
8.360000,1.050741
8.800000,1.051220
9.240000,1.051698
9.680000,1.052177
10.120000,1.052655
10.560000,1.053133
11.000000,1.053612
11.440000,1.054090
11.880000,1.054569
12.320000,1.055047
12.760000,1.055526
13.200000,1.056004
13.640000,1.056483
14.080000,1.056961
14.520000,1.057440
14.960000,1.057918
15.400000,1.058397
15.840000,1.058875
16.280000,1.059354
16.720000,1.059832
17.160000,1.060311
17.600000,1.060789
18.040000,1.061268
18.480000,1.061746
18.920000,1.062225
19.360000,1.062703
19.800000,1.063182
20.240000,1.063660
20.680000,1.064139
21.120000,1.064617
21.560000,1.065096
22.000000,1.065574
22.440000,1.066053
22.880000,1.066531
23.320000,1.067010
23.760000,1.067488
24.200000,1.067967
24.640000,1.068445
25.080000,1.068924
25.520000,1.069402
25.960000,1.069881
26.400000,1.070359
26.840000,1.070838
27.280000,1.071316
27.720000,1.071795
28.160000,1.072273
28.600000,1.072752
29.040000,1.073230
29.480000,1.073709
29.920000,1.074187
30.360000,1.074666
30.800000,1.075144
31.240000,1.075623
31.680000,1.076101
32.120000,1.076579
32.560000,1.077058
33.000000,1.077536
33.440000,1.078015
33.880000,1.078493
34.320000,1.078972
34.760000,1.079450
35.200000,1.079929
35.640000,1.080407
36.080000,1.080886
36.520000,1.081364
36.960000,1.081843
37.400000,1.082321
37.840000,1.082800
38.280000,1.083278
38.720000,1.083757
39.160000,1.084235
39.600000,1.084714
40.040000,1.085192
40.480000,1.085671
40.920000,1.086149
41.360000,1.086628
41.800000,1.087106
42.240000,1.087585
42.680000,1.088063
43.120000,1.088542
43.560000,1.089020
44.000000,1.089499
44.440000,1.089977
44.880000,1.090456
45.320000,1.090934
45.760000,1.091413
46.200000,1.091891
46.640000,1.092370
47.080000,1.092848
47.520000,1.093327
47.960000,1.093805
48.400000,1.094284
48.840000,1.094762
49.280000,1.095241
49.720000,1.095719
50.160000,1.096198
50.600000,1.096676
51.040000,1.097155
51.480000,1.097633
51.920000,1.098112
52.360000,1.098590
52.800000,1.099069
53.240000,1.099547
53.680000,1.100025
54.120000,1.100504
54.560000,1.100982
55.000000,1.101461
55.440000,1.101939
55.880000,1.102418
56.320000,1.102896
56.760000,1.103375
57.200000,1.103853
57.640000,1.104332
58.080000,1.104810
58.520000,1.105289
58.960000,1.105767
59.400000,1.106246
59.840000,1.106724
60.280000,1.107203
60.720000,1.107681
61.160000,1.108160
61.600000,1.108638
62.040000,1.109117
62.480000,1.109595
62.920000,1.110074
63.360000,1.110552
63.800000,1.111031
64.240000,1.111509
64.680000,1.111988
65.120000,1.112466
65.560000,1.112945
66.000000,1.113423
66.440000,1.113902
66.880000,1.114380
67.320000,1.114859
67.760000,1.115337
68.200000,1.115816
68.640000,1.116294
69.080000,1.116773
69.520000,1.117251
69.960000,1.117730
70.400000,1.118208
70.840000,1.118687
71.280000,1.119165
71.720000,1.119644
72.160000,1.120122
72.600000,1.120601
73.040000,1.121079
73.480000,1.121558
73.920000,1.122036
74.360000,1.122515
74.800000,1.122993
75.240000,1.123471
75.680000,1.123950
76.120000,1.124428
76.560000,1.124907
77.000000,1.125385
77.440000,1.125864
77.880000,1.126342
78.320000,1.126821
78.760000,1.127299
79.200000,1.127778
79.640000,1.128256
80.080000,1.128735
80.520000,1.129213
80.960000,1.129692
81.400000,1.130170
81.840000,1.130649
82.280000,1.131127
82.720000,1.131606
83.160000,1.132084
83.600000,1.132563
84.040000,1.133041
84.480000,1.133520
84.920000,1.133998
85.360000,1.134477
85.800000,1.134955
86.240000,1.135434
86.680000,1.135912
87.120000,1.136391
87.560000,1.136869
88.000000,1.137348
88.440000,1.137826
88.880000,1.138305
89.320000,1.138783
89.760000,1.139262
90.200000,1.139740
90.640000,1.140219
91.080000,1.140697
91.520000,1.141176
91.960000,1.141654
92.400000,1.142133
92.840000,1.142611
93.280000,1.143090
93.720000,1.143568
94.160000,1.144047
94.600000,1.144525
95.040000,1.145004
95.480000,1.145482
95.920000,1.145961
96.360000,1.146439
96.800000,1.146917
97.240000,1.147396
97.680000,1.147874
98.120000,1.148353
98.560000,1.148831
99.000000,1.149310
99.440000,1.149788
99.880000,1.150267
100.320000,1.150745
100.760000,1.151224
101.200000,1.151702
101.640000,1.152181
102.080000,1.152659
102.520000,1.153138
102.960000,1.153616
103.400000,1.154095
103.840000,1.154573
104.280000,1.155052
104.720000,1.155530
105.160000,1.156009
105.600000,1.156487
106.040000,1.156966
106.480000,1.157444
106.920000,1.157923
107.360000,1.158401
107.800000,1.158880
108.240000,1.159358
108.680000,1.159837
109.120000,1.160315
109.560000,1.160794
