#F1D: fnegai nsamples: 250
#x,y
0.000000,1.000000
0.440000,0.999301
0.880000,0.998602
1.320000,0.997902
1.760000,0.997203
2.200000,0.996504
2.640000,0.995805
3.080000,0.995106
3.520000,0.994407
3.960000,0.993707
4.400000,0.993008
4.840000,0.992309
5.280000,0.991610
5.720000,0.990911
6.160000,0.990211
6.600000,0.989512
7.040000,0.988813
7.480000,0.988114
7.920000,0.987415
8.360000,0.986716
8.800000,0.986016
9.240000,0.985317
9.680000,0.984618
10.120000,0.983919
10.560000,0.983220
11.000000,0.982520
11.440000,0.981821
11.880000,0.981122
12.320000,0.980423
12.760000,0.979724
13.200000,0.979025
13.640000,0.978325
14.080000,0.977626
14.520000,0.976927
14.960000,0.976228
15.400000,0.975529
15.840000,0.974829
16.280000,0.974130
16.720000,0.973431
17.160000,0.972732
17.600000,0.972033
18.040000,0.971334
18.480000,0.970634
18.920000,0.969935
19.360000,0.969236
19.800000,0.968537
20.240000,0.967838
20.680000,0.967138
21.120000,0.966439
21.560000,0.965740
22.000000,0.965041
22.440000,0.964342
22.880000,0.963643
23.320000,0.962943
23.760000,0.962244
24.200000,0.961545
24.640000,0.960846
25.080000,0.960147
25.520000,0.959448
25.960000,0.958748
26.400000,0.958049
26.840000,0.957350
27.280000,0.956651
27.720000,0.955952
28.160000,0.955252
28.600000,0.954553
29.040000,0.953854
29.480000,0.953155
29.920000,0.952456
30.360000,0.951757
30.800000,0.951057
31.240000,0.950358
31.680000,0.949659
32.120000,0.948960
32.560000,0.948261
33.000000,0.947561
33.440000,0.946862
33.880000,0.946163
34.320000,0.945464
34.760000,0.944765
35.200000,0.944066
35.640000,0.943366
36.080000,0.942667
36.520000,0.941968
36.960000,0.941269
37.400000,0.940570
37.840000,0.939870
38.280000,0.939171
38.720000,0.938472
39.160000,0.937773
39.600000,0.937074
40.040000,0.936375
40.480000,0.935675
40.920000,0.934976
41.360000,0.934277
41.800000,0.933578
42.240000,0.932879
42.680000,0.932179
43.120000,0.931480
43.560000,0.930781
44.000000,0.930082
44.440000,0.929383
44.880000,0.928684
45.320000,0.927984
45.760000,0.927285
46.200000,0.926586
46.640000,0.925887
47.080000,0.925188
47.520000,0.924488
47.960000,0.923789
48.400000,0.923090
48.840000,0.922391
49.280000,0.921692
49.720000,0.920993
50.160000,0.920293
50.600000,0.919594
51.040000,0.918895
51.480000,0.918196
51.920000,0.917497
52.360000,0.916797
52.800000,0.916098
53.240000,0.915399
53.680000,0.914700
54.120000,0.914001
54.560000,0.913302
55.000000,0.912602
55.440000,0.911903
55.880000,0.911204
56.320000,0.910505
56.760000,0.909806
57.200000,0.909106
57.640000,0.908407
58.080000,0.907708
58.520000,0.907009
58.960000,0.906310
59.400000,0.905611
59.840000,0.904911
60.280000,0.904212
60.720000,0.903513
61.160000,0.902814
61.600000,0.902115
62.040000,0.901415
62.480000,0.900716
62.920000,0.900017
63.360000,0.899318
63.800000,0.898619
64.240000,0.897920
64.680000,0.897220
65.120000,0.896521
65.560000,0.895822
66.000000,0.895123
66.440000,0.894424
66.880000,0.893725
67.320000,0.893025
67.760000,0.892326
68.200000,0.891627
68.640000,0.890928
69.080000,0.890229
69.520000,0.889529
69.960000,0.888830
70.400000,0.888131
70.840000,0.887432
71.280000,0.886733
71.720000,0.886034
72.160000,0.885334
72.600000,0.884635
73.040000,0.883936
73.480000,0.883237
73.920000,0.882538
74.360000,0.881838
74.800000,0.881139
75.240000,0.880440
75.680000,0.879741
76.120000,0.879042
76.560000,0.878343
77.000000,0.877643
77.440000,0.876944
77.880000,0.876245
78.320000,0.875546
78.760000,0.874847
79.200000,0.874147
79.640000,0.873448
80.080000,0.872749
80.520000,0.872050
80.960000,0.871351
81.400000,0.870652
81.840000,0.869952
82.280000,0.869253
82.720000,0.868554
83.160000,0.867855
83.600000,0.867156
84.040000,0.866456
84.480000,0.865757
84.920000,0.865058
85.360000,0.864359
85.800000,0.863660
86.240000,0.862961
86.680000,0.862261
87.120000,0.861562
87.560000,0.860863
88.000000,0.860164
88.440000,0.859465
88.880000,0.858765
89.320000,0.858066
89.760000,0.857367
90.200000,0.856668
90.640000,0.855969
91.080000,0.855270
91.520000,0.854570
91.960000,0.853871
92.400000,0.853172
92.840000,0.852473
93.280000,0.851774
93.720000,0.851074
94.160000,0.850375
94.600000,0.849676
95.040000,0.848977
95.480000,0.848278
95.920000,0.847579
96.360000,0.846879
96.800000,0.846180
97.240000,0.845481
97.680000,0.844782
98.120000,0.844083
98.560000,0.843383
99.000000,0.842684
99.440000,0.841985
99.880000,0.841286
100.320000,0.840587
100.760000,0.839888
101.200000,0.839188
101.640000,0.838489
102.080000,0.837790
102.520000,0.837091
102.960000,0.836392
103.400000,0.835692
103.840000,0.834993
104.280000,0.834294
104.720000,0.833595
105.160000,0.832896
105.600000,0.832197
106.040000,0.831497
106.480000,0.830798
106.920000,0.830099
107.360000,0.829400
107.800000,0.828701
108.240000,0.828002
108.680000,0.827302
109.120000,0.826603
109.560000,0.825904
